227	-69.153404
228	-87.914864
229	-75.456978
230	-63.301849
231	-53.908649
232	-67.584412
233	-75.793755
234	-60.792984
235	-76.937767
236	-62.894863
237	-63.892593
238	-72.430710
239	-64.263786
240	-61.321880
241	-103.603996
242	-78.180786
243	-55.337090
244	-47.200974
245	-73.592583
246	-74.998825
247	-51.774982
248	-69.583038
249	-59.362007
250	-59.681152
251	-54.285389
252	-69.252182
253	-67.066582
254	-64.219002
255	-66.346092
256	-55.932526
257	-79.167603
258	-70.946526
259	-81.543068
260	-65.520897
261	-76.729515
262	-68.990166
263	-60.185661
264	-65.145699
265	-73.905014
266	-68.898796
267	-60.542988
268	-57.739342
269	-68.616638
270	-53.784103
271	-78.426033
272	-82.546448
273	-74.308678
274	-48.851685
275	-60.471115
276	-64.825005
277	-50.143448
278	-66.312782
279	-56.001862
280	-63.177723
281	-56.188007
282	-74.505341
283	-69.145966
284	-72.882179
285	-66.544090
286	-61.076996
287	-54.965046
288	-62.857662
289	-78.580597
290	-62.308537
291	-55.264469
292	-61.282478
293	-65.320885
294	-62.958153
295	-72.718727
296	-77.166290
297	-57.630081
298	-59.112122
299	-59.738125
300	-51.766209
301	-48.449051
302	-68.145897
303	-62.886135
304	-66.302574
305	-76.207535
306	-60.188145
307	-69.499199
308	-65.436691
309	-51.155178
310	-74.367439
311	-67.606079
312	-76.198395
313	-71.836884
314	-69.655708
315	-69.243111
316	-62.911457
317	-62.648537
318	-80.892097
319	-54.811001
320	-75.360413
321	-56.383923
322	-58.985050
323	-60.710442
324	-51.397266
325	-61.469067
326	-62.595024
327	-69.837555
328	-86.378075
329	-65.175697
330	-50.013916
331	-68.450806
332	-73.063759
333	-48.319378
334	-59.317657
335	-70.103600
336	-47.471153
337	-90.309662
338	-64.173363
339	-52.130268
340	-72.275291
341	-92.172989
342	-65.299454
343	-88.499001
344	-66.232071
345	-64.344612
346	-70.789680
347	-61.789730
348	-56.677120
349	-63.091171
350	-71.402847
351	-79.552353
352	-54.866245
353	-58.706215
354	-62.352501
355	-50.582874
356	-63.939602
357	-51.430302
358	-58.185452
359	-67.532104
360	-64.327080
361	-71.375389
362	-63.259785
363	-58.978859
364	-61.374477
365	-52.407707
366	-54.349751
367	-57.454189
368	-59.425568
369	-68.730606
370	-49.221931
371	-68.643524
372	-53.182018
373	-75.562836
374	-65.224968
375	-70.499336
376	-63.035614
377	-71.057831
378	-67.615555
379	-60.902359
380	-66.389030
381	-70.943825
382	-66.535759
383	-64.280823
384	-53.432945
385	-76.162628
386	-61.587734
387	-65.162514
388	-48.864910
389	-57.173477
390	-51.686337
391	-70.969864
392	-70.791641
393	-69.431290
394	-59.989212
395	-69.858559
396	-67.997978
397	-77.111664
398	-61.622719
399	-71.126984
400	-53.220951
401	-62.414131
402	-67.240242
403	-60.791454
404	-60.844543
405	-63.572033
406	-66.757477
407	-50.463135
408	-64.495331
409	-66.748901
410	-87.647209
411	-42.397079
412	-56.288734
413	-73.905319
414	-56.590496
415	-53.906399
416	-63.523273
417	-61.026608
418	-67.463493
419	-59.228275
420	-58.655117
421	-70.861153
422	-56.016594
423	-52.334675
424	-61.577637
425	-77.652214
426	-62.723103
427	-46.516983
428	-49.646164
429	-67.508797
430	-78.718437
431	-70.202866
432	-74.142143
433	-80.919792
434	-65.794960
435	-63.756111
436	-78.142235
437	-62.371223
438	-66.276344
439	-48.931309
440	-66.747009
441	-69.107742
442	-73.423820
443	-69.695244
444	-66.567963
445	-62.942482
446	-77.119156
447	-72.556511
448	-76.529938
449	-63.274269
450	-65.481804
451	-64.951912
452	-60.316444
453	-61.216858
454	-59.034504
455	-69.627388
456	-57.892208
457	-53.954666
458	-74.893578
459	-64.623734
460	-46.573830
461	-59.394855
462	-65.957314
463	-55.729374
464	-75.224312
465	-68.457214
466	-56.935711
467	-75.815376
468	-57.553928
469	-80.481606
470	-62.361073
471	-65.640755
472	-67.115585
473	-66.930328
474	-66.242874
475	-52.784214
476	-53.489002
477	-67.840950
478	-63.654613
479	-72.381310
480	-64.695786
481	-62.689133
482	-67.631096
483	-63.852409
484	-70.376595
485	-63.676815
486	-77.387558
487	-73.177803
488	-69.707672
489	-80.336563
490	-68.069870
491	-67.970840
492	-70.424728
493	-54.538429
494	-82.419472
495	-77.345634
496	-77.095703
497	-60.430279
498	-72.607819
499	-63.147758
500	-66.111908
501	-48.489243
502	-57.149876
503	-65.082962
504	-74.621368
505	-67.071526
506	-67.955566
507	-65.509972
508	-69.652084
509	-59.651314
510	-73.720764
511	-72.763016
512	-62.847504
513	-73.384460
514	-61.171852
515	-70.155800
516	-60.228504
517	-58.931545
518	-54.650101
519	-64.620712
520	-65.724075
521	-56.139893
522	-67.411018
523	-64.937950
524	-74.257065
525	-61.667381
526	-74.609962
527	-52.738029
528	-71.662598
529	-66.618088
530	-58.140804
531	-62.467411
532	-56.559956
533	-73.540245
534	-56.289352
535	-65.482910
536	-77.158607
537	-47.309380
538	-65.705223
539	-65.376579
540	-57.434738
541	-54.486870
542	-76.657021
543	-74.951103
544	-59.905743
545	-73.838768
546	-62.036144
547	-61.578529
548	-57.488602
549	-63.131336
550	-77.591843
551	-55.286789
552	-66.831688
553	-61.436440
554	-75.624084
555	-64.580132
556	-81.424545
557	-77.616241
558	-59.814758
559	-86.044136
560	-74.664169
561	-77.893311
562	-55.044563
563	-67.475136
564	-57.047703
565	-69.791496
566	-69.238045
567	-57.249245
568	-71.715797
569	-63.444939
570	-69.532692
571	-76.427132
572	-80.593391
573	-60.915550
574	-54.575294
575	-56.828259
576	-70.860321
577	-47.614422
578	-64.151466
579	-71.101112
580	-59.267448
581	-81.340912
582	-65.036163
583	-71.078735
584	-67.459999
585	-56.871166
586	-48.653648
587	-67.874069
588	-68.563126
589	-59.850983
590	-63.517223
591	-72.258957
592	-63.234024
593	-61.014057
594	-92.518356
595	-65.526474
596	-69.110161
597	-72.913170
598	-64.090950
599	-63.936954
600	-71.583992
601	-60.568584
602	-61.752979
603	-67.792572
604	-78.133484
605	-59.680248
606	-59.196266
607	-43.201008
608	-51.668549
609	-59.834091
610	-72.576836
611	-71.527542
612	-58.539688
613	-66.056839
614	-75.292542
615	-54.522404
616	-65.913658
617	-63.160557
618	-57.922710
619	-72.499191
620	-64.393669
621	-55.429111
622	-50.842606
623	-68.345467
624	-82.403839
625	-70.782127
626	-86.139893
627	-76.126831
628	-79.425491
629	-63.292217
630	-76.008255
631	-57.338867
632	-69.331520
633	-69.061287
634	-53.314575
635	-77.984459
636	-55.000275
637	-74.391281
638	-62.324646
639	-60.753258
640	-63.783653
641	-68.109535
642	-63.608837
643	-77.886963
644	-59.068966
645	-81.116692
646	-73.351784
647	-71.274979
648	-73.356171
649	-72.844032
650	-71.879890
651	-78.372345
652	-63.993629
653	-71.021034
654	-59.681580
655	-61.725235
656	-55.900745
657	-62.080959
658	-71.154999
659	-45.633793
660	-70.781349
661	-73.848793
662	-72.386475
663	-73.255608
664	-67.408409
665	-79.336739
666	-84.308891
667	-69.476387
668	-63.659130
669	-72.176506
670	-61.704483
671	-77.965355
672	-65.443176
673	-74.925858
674	-65.980179
675	-65.217697
676	-59.098633
677	-70.371391
678	-65.975288
679	-70.769836
680	-64.348465
681	-84.382500
682	-75.094482
683	-81.818031
684	-53.674362
685	-67.106384
686	-61.014137
687	-53.865257
688	-53.378304
689	-65.893654
690	-67.132484
691	-80.273407
692	-70.168739
693	-50.713249
694	-69.363785
695	-69.174767
696	-71.265938
697	-60.550381
698	-55.875881
699	-77.879890
700	-52.754620
701	-71.284691
702	-69.497330
703	-57.353439
704	-55.260376
705	-56.511024
706	-61.347637
707	-65.734528
708	-67.887711
709	-64.060600
710	-61.079399
711	-68.895935
712	-71.948273
713	-74.303085
714	-65.661819
715	-67.253395
716	-62.692734
717	-70.415298
718	-66.494873
719	-78.554893
720	-77.534119
721	-84.437706
722	-59.417866
723	-67.767593
724	-95.451500
725	-69.105911
726	-76.137642
727	-73.199226
728	-65.043861
729	-68.200615
730	-70.570160
731	-69.508011
732	-73.530602
733	-63.595207
734	-63.285572
735	-52.691803
736	-61.205757
737	-50.625763
738	-68.881027
739	-60.988022
740	-72.969330
741	-72.537041
742	-58.607510
743	-76.224503
744	-65.024940
745	-56.120018
746	-66.809036
747	-54.032192
748	-81.075523
749	-61.605164
750	-66.750328
751	-78.977768
752	-72.258362
753	-61.374599
754	-65.124214
755	-67.357208
756	-71.968239
757	-61.466297
758	-56.004669
759	-69.178619
760	-58.706123
761	-67.410736
762	-71.973534
763	-77.454605
764	-59.630032
765	-55.836716
766	-66.677956
767	-73.709274
768	-59.680286
769	-63.631500
770	-66.879234
771	-51.763298
772	-60.545822
773	-62.229507
774	-86.500336
775	-71.907242
776	-61.104248
777	-69.623909
778	-54.911663
779	-79.961700
780	-77.557106
781	-60.593903
782	-61.413139
783	-52.215672
784	-59.949356
785	-65.727806
786	-69.347954
787	-62.606819
788	-57.987892
789	-67.180725
790	-49.611393
791	-69.481316
792	-57.158909
793	-67.996010
794	-58.125755
795	-54.211914
796	-61.238125
797	-81.836533
798	-56.690826
799	-60.724583
800	-60.076500
801	-71.915726
802	-75.174591
803	-62.517170
804	-56.477245
805	-61.678421
806	-57.889191
807	-52.649235
808	-64.945648
809	-62.201527
810	-73.479378
811	-73.565453
812	-57.279442
813	-69.269440
814	-54.336109
815	-58.811825
816	-76.617409
817	-80.887909
818	-71.001427
819	-73.461159
820	-83.957161
821	-63.045406
822	-46.447113
823	-63.075508
824	-53.223557
825	-61.690750
826	-48.178944
827	-64.040291
828	-77.903778
829	-67.401260
830	-62.597351
831	-46.928722
832	-74.547348
833	-56.330711
834	-61.488121
835	-65.902069
836	-62.722370
837	-68.884636
838	-60.658413
839	-57.603764
840	-71.589706
841	-51.005680
842	-90.227943
843	-77.999557
844	-52.824089
845	-61.109871
846	-59.962551
847	-63.974754
848	-68.638680
849	-82.793434
850	-68.227119
851	-62.607128
852	-64.039215
853	-60.652485
854	-69.439911
855	-71.110481
856	-84.539078
857	-66.048897
858	-85.442909
859	-70.751892
860	-67.518936
861	-60.652451
862	-65.434364
863	-62.898342
864	-66.369125
865	-63.586449
866	-67.609962
867	-70.568253
868	-58.972141
869	-58.317112
870	-55.104687
871	-55.345337
872	-63.836327
873	-65.115547
874	-67.185707
875	-84.904236
876	-63.695614
877	-71.893600
878	-83.747177
879	-64.493011
880	-61.996304
881	-73.723206
882	-64.513237
883	-70.499138
884	-63.491077
885	-73.401436
886	-68.161224
887	-68.052032
888	-63.496872
889	-70.191483
890	-65.721352
891	-74.550087
892	-59.616524
893	-79.534729
894	-63.541813
895	-53.717075
896	-57.709866
897	-62.759666
898	-56.619576
899	-55.885330
900	-62.950447
901	-70.000542
902	-64.028000
903	-72.779297
904	-86.322845
905	-48.501934
906	-56.246792
907	-71.489273
908	-56.339115
909	-66.271492
910	-62.463886
911	-64.586891
912	-86.651016
913	-75.319923
914	-75.708267
915	-58.548470
916	-66.399254
917	-63.033215
918	-62.146332
919	-73.556213
920	-78.624069
921	-68.298065
922	-71.568871
923	-66.581871
924	-66.957603
925	-72.880814
926	-49.019115
927	-69.636475
928	-61.714512
929	-51.404831
930	-48.140282
931	-71.999153
932	-62.116741
933	-77.768539
934	-71.201599
935	-63.530510
936	-63.711510
937	-64.082947
938	-63.854530
939	-51.748142
940	-65.166756
941	-63.717598
942	-64.867287
943	-53.394344
944	-57.057465
945	-91.919495
946	-74.693085
947	-69.036026
948	-59.938244
949	-57.387638
950	-76.604729
951	-51.308155
952	-59.037628
953	-66.830353
954	-80.679916
955	-55.985966
956	-59.389057
957	-58.207123
958	-51.134281
959	-53.493263
960	-75.796333
961	-64.534073
962	-63.972698
963	-49.552994
964	-57.708321
965	-67.875252
966	-67.984406
967	-70.862572
968	-72.140442
969	-63.200333
970	-66.806076
971	-45.757202
972	-63.510387
973	-59.593090
974	-70.073219
975	-73.530067
976	-71.357483
977	-64.296776
978	-57.965912
979	-52.512035
980	-59.165710
981	-57.003593
982	-61.847767
983	-66.987564
984	-67.415649
985	-60.362244
986	-69.899879
987	-54.449051
988	-56.140911
989	-80.169281
990	-55.067417
991	-65.786697
992	-55.292812
993	-81.685501
994	-74.643349
995	-62.948288
996	-69.060028
997	-60.727421
998	-72.207108
999	-66.221703
1000	-56.147781
1001	-80.993362
1002	-59.378048
1003	-45.870491
1004	-59.932762
1005	-65.629761
1006	-65.703453
1007	-65.031075
1008	-66.136681
1009	-69.657547
1010	-61.631477
1011	-64.949738
1012	-62.975525
1013	-80.563408
1014	-84.177818
1015	-64.730309
1016	-63.343235
1017	-56.335159
1018	-71.173180
1019	-61.313789
1020	-52.252617
1021	-55.431591
1022	-69.093040
1023	-55.900238
1024	-69.829979
1025	-64.772842
1026	-72.257011
1027	-58.192913
1028	-60.995476
1029	-68.347015
1030	-64.934380
1031	-64.818748
1032	-61.177094
1033	-63.651737
1034	-56.592388
1035	-94.030830
1036	-70.496765
1037	-63.732468
1038	-69.316460
1039	-49.551819
1040	-66.457794
1041	-73.802979
1042	-79.487900
1043	-65.304390
1044	-72.225319
1045	-54.576771
1046	-73.774918
1047	-70.525436
1048	-78.496094
1049	-100.720085
1050	-61.160244
1051	-52.759117
1052	-64.211845
1053	-76.218491
1054	-71.200455
1055	-64.407227
1056	-63.828239
1057	-59.966000
1058	-68.406784
1059	-49.335690
1060	-67.474907
1061	-71.379143
1062	-63.031548
1063	-52.715340
1064	-45.149498
1065	-64.916901
1066	-64.593407
1067	-58.112766
1068	-60.260166
1069	-62.427914
1070	-70.765884
1071	-60.489670
1072	-68.071053
1073	-70.445869
1074	-78.364273
1075	-68.635826
1076	-64.966377
1077	-68.742012
1078	-66.046532
1079	-54.239876
1080	-53.293480
1081	-64.825607
1082	-55.804760
1083	-60.449669
1084	-74.837967
1085	-59.236660
1086	-55.327641
1087	-66.916664
1088	-65.311806
1089	-75.034737
1090	-67.288895
1091	-59.682495
1092	-77.986702
1093	-70.050400
1094	-68.146698
1095	-76.049660
1096	-57.968876
1097	-58.929703
1098	-53.975178
1099	-69.195511
1100	-79.400101
1101	-72.799965
1102	-64.205376
1103	-74.387733
1104	-57.933552
1105	-65.620544
1106	-53.426567
1107	-47.199699
1108	-92.928215
1109	-68.031982
1110	-60.220764
1111	-65.406525
1112	-78.133690
1113	-71.384972
1114	-78.470474
1115	-67.994568
1116	-71.861771
1117	-54.622932
1118	-71.193649
1119	-71.517418
1120	-71.645409
1121	-70.149391
1122	-73.907814
1123	-74.188499
1124	-58.868053
1125	-61.317448
1126	-64.509346
1127	-53.964989
1128	-76.327515
1129	-53.024235
1130	-79.192490
1131	-59.218235
1132	-72.821205
1133	-61.723034
1134	-77.362976
1135	-56.861256
1136	-66.063133
1137	-90.627632
1138	-60.398144
1139	-64.402336
1140	-75.018906
1141	-57.427208
1142	-74.499542
1143	-59.188511
1144	-79.437904
1145	-52.737747
1146	-72.065300
1147	-59.902256
1148	-65.065117
1149	-62.890812
1150	-72.589714
1151	-64.616112
1152	-58.597031
1153	-56.659962
1154	-65.870132
1155	-58.458885
1156	-72.394524
1157	-68.866669
1158	-59.069260
1159	-57.130833
1160	-42.309135
1161	-59.207832
1162	-68.085602
1163	-52.105759
1164	-64.840645
1165	-53.543095
1166	-56.375706
1167	-65.595734
1168	-72.691162
1169	-67.926888
1170	-58.868523
1171	-66.781593
1172	-68.492203
1173	-72.358452
1174	-74.058922
1175	-59.628201
1176	-72.296799
1177	-59.522823
1178	-69.780983
1179	-70.133331
1180	-66.149834
1181	-58.349682
1182	-64.251770
1183	-62.916534
1184	-67.739922
1185	-64.949951
1186	-65.528572
1187	-66.647514
1188	-73.709122
1189	-79.456963
1190	-53.317806
1191	-79.821182
1192	-69.573975
1193	-64.954063
1194	-75.129501
1195	-63.912212
1196	-74.763710
1197	-68.738853
1198	-100.790054
1199	-59.075329
1200	-76.060890
1201	-58.374359
1202	-61.763336
1203	-58.076183
1204	-56.532631
1205	-50.545715
1206	-56.012215
1207	-61.115974
1208	-57.876663
1209	-43.073681
1210	-61.789165
1211	-64.287941
1212	-69.656181
1213	-73.298935
1214	-80.427681
1215	-72.277069
1216	-81.037727
1217	-72.477440
1218	-61.114552
1219	-78.958740
1220	-58.763866
1221	-71.977829
1222	-63.617596
1223	-64.298820
1224	-62.610519
1225	-75.810669
1226	-63.631420
1227	-49.942593
1228	-71.775200
1229	-60.506744
1230	-65.387253
1231	-89.292374
1232	-71.819084
1233	-52.686646
1234	-65.967400
1235	-62.205273
1236	-60.113445
1237	-52.729782
1238	-68.997063
1239	-75.445694
1240	-68.447182
1241	-59.273293
1242	-76.208580
1243	-60.862743
1244	-70.742569
1245	-62.182701
1246	-65.219337
1247	-65.180588
1248	-65.341354
1249	-63.891811
1250	-59.717907
1251	-66.897079
1252	-68.198082
1253	-53.257896
1254	-73.616722
1255	-71.104050
1256	-59.311146
1257	-64.940109
1258	-69.888168
1259	-74.899620
1260	-63.690411
1261	-66.128120
1262	-83.258308
1263	-70.218254
1264	-66.552444
1265	-69.032471
1266	-67.143890
1267	-82.842720
1268	-67.119728
1269	-59.953815
1270	-62.629383
1271	-66.673195
1272	-65.424500
1273	-74.460037
1274	-76.273895
1275	-68.328300
1276	-78.883301
1277	-56.276604
1278	-57.378338
1279	-59.850204
1280	-56.258461
1281	-70.503723
1282	-76.805939
1283	-64.487007
1284	-56.809414
1285	-73.186607
1286	-58.242573
1287	-67.150414
1288	-73.141930
1289	-65.434097
1290	-78.812096
1291	-72.235123
1292	-72.789276
1293	-61.153587
1294	-60.350666
1295	-69.810692
1296	-71.476311
1297	-62.806889
1298	-67.822655
1299	-65.735863
1300	-55.173962
1301	-60.150723
1302	-59.984615
1303	-70.537224
1304	-51.605156
1305	-59.338600
1306	-60.560410
1307	-69.705658
1308	-95.227226
1309	-69.710579
1310	-70.732040
1311	-48.247135
1312	-83.652626
1313	-64.032799
1314	-79.964310
1315	-63.895012
1316	-71.415398
1317	-66.190109
1318	-54.495083
1319	-66.204742
1320	-63.052959
1321	-53.835289
1322	-68.558151
1323	-69.454544
1324	-72.337967
1325	-58.534248
1326	-68.986267
1327	-53.536903
1328	-76.699837
1329	-51.614349
1330	-56.294262
1331	-58.079994
1332	-82.101173
1333	-67.331055
1334	-51.814568
1335	-64.905411
1336	-66.846405
1337	-61.098980
1338	-63.111534
1339	-73.524796
1340	-78.698441
1341	-65.531853
1342	-85.567574
1343	-66.839676
1344	-87.145645
1345	-64.846489
1346	-61.221786
1347	-59.989307
1348	-66.951965
1349	-57.572327
1350	-39.938759
1351	-74.979630
1352	-70.858902
1353	-58.697533
1354	-78.754364
1355	-59.551582
1356	-78.925568
1357	-65.971962
1358	-73.016426
1359	-66.256287
1360	-64.990837
1361	-83.061646
1362	-71.070518
1363	-60.999290
1364	-64.086281
1365	-75.552132
1366	-61.564827
1367	-64.620247
1368	-63.534142
1369	-75.322563
1370	-61.968239
1371	-49.650078
1372	-64.923653
1373	-48.033768
1374	-59.531910
1375	-65.687614
1376	-49.282230
1377	-70.456406
1378	-75.920616
1379	-60.501102
1380	-70.083572
1381	-57.031677
1382	-66.605476
1383	-52.495747
1384	-58.037975
1385	-73.086502
1386	-88.485657
1387	-61.258842
1388	-74.488083
1389	-74.715240
1390	-81.868355
1391	-46.176662
1392	-50.480556
1393	-63.508263
1394	-56.983646
1395	-86.390823
1396	-56.782749
1397	-52.385975
1398	-65.428642
1399	-71.134140
1400	-61.015659
1401	-70.607620
1402	-63.372276
1403	-57.060413
1404	-73.580093
1405	-77.141281
1406	-68.004913
1407	-58.157421
1408	-65.291916
1409	-69.295219
1410	-65.646927
1411	-75.142281
1412	166.475220
1413	174.060638
1414	160.462875
1415	165.165833
1416	-169.111343
1417	162.880035
1418	158.873795
1419	163.649994
1420	150.402237
1421	159.504028
1422	161.865234
1423	-175.201553
1424	168.103928
1425	157.902771
1426	176.114746
1427	160.802063
1428	-168.998093
1429	178.709824
1430	167.155319
1431	161.658585
1432	167.638138
1433	167.564804
1434	172.194901
1435	143.885513
1436	161.484604
1437	-176.301178
1438	-177.604294
1439	171.658081
1440	176.685883
1441	162.350449
1442	162.675217
1443	165.908386
1444	166.930313
1445	162.499954
1446	176.161102
1447	171.406113
1448	163.801102
1449	170.987701
1450	159.213150
1451	171.270752
1452	156.044495
1453	153.229446
1454	162.888489
1455	147.650558
1456	171.181564
1457	-179.882080
1458	167.114517
1459	154.871490
1460	166.333221
1461	132.673325
1462	139.057938
1463	135.327347
1464	161.786118
1465	120.133255
1466	159.427597
1467	151.262833
1468	173.533951
1469	-178.404617
1470	-179.786148
1471	168.585938
1472	163.280594
1473	-170.443695
1474	162.582886
1475	179.558777
1476	162.313629
1477	107.827576
1478	53.646122
1479	67.649887
1480	86.386559
1481	90.606720
1482	73.513268
1483	54.262127
1484	58.002506
1485	66.114609
1486	67.056435
1487	62.355175
1488	64.835487
1489	60.377525
1490	61.812897
1491	82.715218
1492	64.878822
1493	66.497047
1494	63.036671
1495	73.396385
1496	56.090279
1497	63.049274
1498	68.980293
1499	64.451996
1500	82.485443
1501	75.713577
1502	63.408081
1503	75.799919
1504	60.411469
1505	50.680954
1506	54.417030
1507	130.359451
1508	155.251999
1509	173.354462
1510	169.012802
1511	174.195099
1512	169.810776
1513	175.435959
1514	163.207336
1515	161.183929
1516	178.471970
1517	167.353775
1518	162.491119
1519	173.452438
1520	170.413010
1521	167.385925
1522	164.080734
1523	179.912277
1524	174.411377
1525	152.341644
1526	174.721527
1527	141.331482
1528	167.617630
1529	167.524979
1530	171.525146
1531	178.430466
1532	164.503265
1533	140.040771
1534	68.349319
1535	71.545341
1536	55.510216
1537	62.387501
1538	74.984924
1539	78.048149
1540	73.393967
1541	50.360779
1542	78.028854
1543	34.986389
1544	59.787563
1545	46.375504
1546	55.394600
1547	75.463104
1548	61.281593
1549	83.524429
1550	71.562660
1551	71.506485
1552	49.744167
1553	59.896069
1554	75.649162
1555	60.195843
1556	58.731056
1557	56.591820
1558	64.334251
1559	70.434525
1560	72.148697
1561	61.872555
1562	67.767067
1563	73.909447
1564	49.742641
1565	69.263176
1566	84.767715
1567	156.215271
1568	-178.031967
1569	-179.855011
1570	169.795990
1571	161.218033
1572	171.810669
1573	-176.172440
1574	-170.222443
1575	163.336914
1576	168.542709
1577	160.947678
1578	158.563828
1579	169.904724
1580	160.360809
1581	143.981583
1582	174.226929
1583	174.145111
1584	169.110413
1585	173.363327
1586	159.184387
1587	157.994949
1588	170.511658
1589	159.185577
1590	173.317596
1591	170.436081
1592	162.776199
1593	148.895767
1594	172.844147
1595	163.376297
1596	175.888702
1597	170.403183
1598	179.841858
1599	159.207870
1600	158.646393
1601	164.234970
1602	158.248627
1603	164.569778
1604	160.707016
1605	171.018051
1606	171.142181
1607	164.813507
1608	-178.627350
1609	-172.835342
1610	173.291718
1611	167.708801
1612	158.296326
1613	153.944580
1614	164.025894
1615	92.087456
1616	94.253670
1617	77.747330
1618	75.105934
1619	76.104446
1620	75.911674
1621	78.105087
1622	75.031723
1623	59.459530
1624	58.490196
1625	50.155079
1626	85.846313
1627	75.246895
1628	81.366928
1629	70.466141
1630	89.807846
1631	84.538033
1632	64.914085
1633	64.856705
1634	54.615623
1635	52.618629
1636	85.780403
1637	82.084053
1638	75.846405
1639	78.587204
1640	56.648483
1641	54.913700
1642	62.701988
1643	71.099457
1644	71.533470
1645	71.575256
1646	57.902023
1647	81.079727
1648	65.665390
1649	55.125732
1650	74.492805
1651	59.825802
1652	62.423046
1653	79.074745
1654	40.877892
1655	74.259346
1656	64.199364
1657	79.321350
1658	57.596840
1659	66.688850
1660	57.805054
1661	69.995911
1662	73.058403
1663	77.575737
1664	69.772682
1665	60.040768
1666	65.921516
1667	60.109577
1668	67.402443
1669	67.136681
1670	60.337189
1671	55.872902
1672	55.093338
1673	74.057518
1674	66.844109
1675	57.776989
1676	62.029995
1677	69.397636
1678	73.216652
1679	67.117577
1680	85.927765
1681	63.029396
1682	54.519623
1683	54.159340
1684	53.521141
1685	63.811218
1686	63.334969
1687	55.992100
1688	57.513988
1689	64.563988
1690	59.237278
1691	50.575611
1692	67.444679
1693	53.088985
1694	46.535645
1695	58.912193
